subscription_id,user_id,plan_type,currency,amount_paid,starting_date,ending_date,status,billing_cycle,auto_renew
SUB000361,USR00516,Basic,AED,47.2,09/12/2024,10/11/2025,Paused,monthly,TRUE
SUB000144,USR02486,Free,AED,0,07/11/2023,,Cancelled,Monthly,TRUE
SUB000547,USR00889,Enterprise,AED,528.65,10/11/2023,30/04/2025,Expired,Annual,FALSE
SUB002400,USR01707,Basic,AED,53.86,25/06/2025,,Active,monthly,TRUE
SUB001171,USR02157,Free,AED,0,27/10/2025,15/07/2025,Cancelled,,FALSE
SUB002993,USR02762,Enterprise,AED,495.26,29/07/2023,06/08/2026,Active,,yes
SUB002240,USR02952,Free,USD,0,23/03/2026,06/02/2026,Paused,,TRUE
SUB002226,USR01262,Free,AED,0,23/07/2023,30/06/2025,Cancelled,ANNUAL,no
SUB000592,USR02252,Free,AED,0,26/01/2025,06/04/2027,Active,N/A,TRUE
SUB002314,USR02217,Pro,AED,137.58,02/06/2023,,Expired,ANNUAL,TRUE
SUB000155,USR01204,Enterprise,AED,,28/05/2025,27/01/2026,Paused,ANNUAL,FALSE
SUB001307,USR00249,Free,AED,,18/02/2025,,Active,Annual,
SUB000372,USR02947,Pro,AED,147.96,22/02/2026,,Expired,Monthly,TRUE
SUB002359,USR00919,Free,AED,0,16/01/2025,28/02/2025,Cancelled,monthly,1
SUB002395,USR02623,Enterprise,AED,538.49,13/09/2023,03/02/2026,Active,ANNUAL,0
SUB001024,USR00156,Free,AED,999999,09/01/2025,,Paused,N/A,1
SUB003348,USR01098,Pro,AED,161.07,17/12/2025,,Expired,,0
SUB001884,USR01450,Free,AED,0,05/01/2025,31/07/2024,Active,Monthly,0
SUB002177,USR02394,Free,AED,0,14/07/2024,01/01/2025,Active,,TRUE
SUB000740,USR01986,Basic,AED,46.67,21/08/2023,,--,Annual,TRUE
SUB002530,USR02218,Basic,AED,-50.19,30/05/2025,,Active,,FALSE
SUB001961,USR00857,N/A,AED,436.38,09/09/2025,17/01/2025,Active,,1
SUB002148,USR01533,Basic,AED,46.63,17/12/2025,,Active,Annual,yes
SUB001356,USR02932,Basic,AED,52.63,16/05/2024,02/03/2025,Expired,N/A,
SUB001705,USR02210,Pro,AED,-152.89,06/05/2024,,Active,Annual,0
SUB002549,USR01116,--,AED,85.68,26/09/2024,07/05/2025,Active,Annual,TRUE
SUB002135,USR00336,--,AED,67.1,02/09/2025,,Active,Monthly,yes
SUB001418,USR00636,Free,AED,0,18/09/2024,06/09/2024,Paused,N/A,
SUB002419,USR00506,Free,AED,0,22/12/2024,,Paused,monthly,FALSE
SUB003010,USR01400,BASIC,AED,186.16,22/10/2024,,Active,N/A,TRUE
SUB002112,USR02868,Enterprise,AED,465.59,13/06/2023,,Active,monthly,1
SUB003364,USR01775,Free,AED,0,10/03/2025,07/01/2025,cancelled,Monthly,1
SUB001129,USR02154,Pro,AED,146.57,29/03/2026,,Active,Monthly,FALSE
SUB001436,USR02832,Enterprise,AED,532.23,05/08/2023,19/04/2026,Active,ANNUAL,TRUE
SUB002816,USR00720,Free,AED,0,16/11/2025,15/04/2026,Active,monthly,1
SUB001594,USR00606,Basic,AED,-48.39,14/08/2023,,Paused,,FALSE
SUB001948,USR02955,Pro,AED,141.43,24/09/2024,01/08/2025,Active,N/A,1
SUB002531,USR02718,--,USD,500.69,27/09/2023,23/11/2024,Active,N/A,FALSE
SUB003446,USR00960,Basic,N/A,999999,29/04/2026,,Active,ANNUAL,no
SUB001470,USR02844,Basic,AED,44.89,03/09/2025,,Active,ANNUAL,yes
SUB002557,USR01970,Pro,AED,145.28,30/04/2025,,Active,,
SUB000564,USR01244,Free,USD,0,12/04/2024,19/04/2026,Cancelled,ANNUAL,yes
SUB000110,USR02779,Basic,AED,53.39,30/04/2026,,Active,ANNUAL,
SUB001894,USR00413,Pro,AED,150.51,19/04/2025,,Active,monthly,TRUE
SUB002466,USR02700,Enterprise,AED,458.25,17/07/2024,,Cancelled,N/A,no
SUB001568,USR00412,Basic,USD,50.05,04/07/2023,,Active,ANNUAL,FALSE
SUB002037,USR01707,Free,AED,0,21/08/2025,20/08/2025,Cancelled,N/A,no
SUB001581,USR00551,Free,AED,0,01/01/2024,,Active,Monthly,yes
SUB001941,USR00417,Basic,AED,48.66,19/11/2023,,Expired,Annual,yes
SUB000203,USR00863,Pro,AED,160.06,18/11/2024,,Active,N/A,FALSE
SUB002762,USR00271,Enterprise,AED,543.17,13/11/2024,03/04/2027,Active,ANNUAL,no
SUB000425,USR02374,Enterprise,AED,479.81,29/01/2026,,Expired,monthly,TRUE
SUB003014,USR01163,Pro,AED,152.3,24/06/2024,,Active,monthly,yes
SUB000193,USR02114,Enterprise,AED,456.73,29/03/2025,17/06/2025,Paused,N/A,no
SUB001198,USR01706,Free,AED,0,23/09/2025,27/11/2024,Paused,ANNUAL,0
SUB003009,USR01910,Free,AED,0,26/12/2025,22/08/2026,Expired,monthly,TRUE
SUB000520,USR02259,Pro,AED,148.61,26/07/2025,,Active,ANNUAL,1
SUB002326,USR02652,Pro,N/A,156.9,08/05/2024,11/03/2025,Active,Annual,TRUE
SUB001847,USR01702,Basic,AED,48.23,26/05/2025,28/05/2025,Cancelled,Annual,FALSE
SUB002631,USR02810,Free,AED,0,12/12/2024,07/10/2026,Active,N/A,0
SUB000559,USR00291,Pro,AED,138.01,21/04/2026,,Cancelled,N/A,0
SUB000709,USR00238,Free,AED,0,15/08/2025,,Expired,ANNUAL,TRUE
SUB000038,USR01083,Pro,AED,142.76,19/05/2024,,Active,Annual,0
SUB000426,USR00978,Free,AED,0,18/01/2026,27/09/2025,--,ANNUAL,0
SUB002214,USR02551,Pro,AED,158.52,31/08/2025,10/12/2026,Active,Monthly,1
SUB003426,USR01242,Basic,AED,48.05,20/02/2025,,Expired,monthly,no
SUB002290,USR00914,Basic,AED,50.06,01/07/2025,,--,N/A,TRUE
SUB000109,USR00274,Basic,AED,51.98,05/02/2026,,Active,N/A,TRUE
SUB000498,USR00817,Free,AED,0,09/03/2025,26/02/2026,Paused,,FALSE
SUB002846,USR00317,Basic,AED,48.46,26/01/2026,18/05/2026,Expired,Annual,TRUE
SUB002618,USR02077,Basic,USD,47.1,06/12/2024,06/04/2026,Cancelled,N/A,0
SUB002211,USR01040,Enterprise,AED,524.17,31/05/2024,,Active,Monthly,FALSE
SUB002363,USR00778,Free,AED,,20/12/2023,,Active,N/A,0
SUB001813,USR01776,Free,AED,0,23/08/2023,,Active,Annual,yes
SUB001604,USR01894,Free,USD,0,23/06/2024,04/03/2026,Active,Annual,FALSE
SUB001050,USR00516,Basic,USD,53.78,16/04/2026,,Active,ANNUAL,FALSE
SUB001982,USR00450,Basic,USD,45.08,18/09/2024,,Cancelled,Monthly,FALSE
SUB000841,USR02224,Basic,AED,45.29,,,Active,N/A,yes
SUB001605,USR02385,Pro,AED,156.18,01/05/2025,,Expired,Monthly,no
SUB000246,USR02665,Basic,USD,53.06,07/01/2024,21/03/2027,Cancelled,monthly,no
SUB000734,USR00703,Free,AED,0,08/11/2025,19/06/2026,Cancelled,ANNUAL,FALSE
SUB000764,USR00634,Pro,AED,142.76,17/10/2024,20/02/2026,Expired,ANNUAL,TRUE
SUB000281,USR01770,Free,AED,0,25/03/2025,03/08/2026,Active,monthly,yes
SUB002970,USR02432,Free,AED,999999,04/01/2026,27/01/2027,Active,Annual,TRUE
SUB000254,USR00547,Free,USD,0,27/12/2025,,Expired,monthly,FALSE
SUB000550,USR00172,Enterprise,AED,531.31,20/09/2024,,Expired,Monthly,
SUB003188,USR00188,pro,AED,,13/01/2026,,Expired,Annual,FALSE
SUB001462,USR02451,Basic,AED,-50.02,27/07/2025,09/04/2025,Active,ANNUAL,FALSE
SUB001759,USR00249,Pro,AED,158.14,22/07/2024,,Expired,monthly,no
SUB002985,USR00003,Basic,aed,49.31,30/05/2025,,Cancelled,monthly,1
SUB001642,USR00191,Basic,N/A,49.3,28/08/2024,,Cancelled,Monthly,no
SUB002428,USR00338,Free,AED,0,08/03/2026,,Active,N/A,0
SUB000394,USR00712,--,USD,42.57,20/06/2024,14/12/2024,Active,Monthly,FALSE
SUB003100,USR02730,Free,AED,0,16/10/2024,11/03/2026,Active,N/A,FALSE
SUB000387,USR00797,Basic,AED,49.24,25/11/2023,,Active,N/A,FALSE
SUB000772,USR01650,Enterprise,AED,509.43,20/09/2023,27/12/2026,Expired,Monthly,no
SUB000829,USR01688,BASIC,EUR,330.59,02/09/2023,19/11/2024,Expired,N/A,TRUE
SUB000182,USR02887,Basic,USD,47.58,25/01/2024,,Expired,,FALSE
SUB002482,USR02689,Basic,AED,48.24,15/02/2025,,Active,,no
SUB003499,USR01853,Free,AED,0,20/07/2025,25/08/2025,Active,Monthly,1
SUB003313,USR02092,Basic,USD,45.98,12/11/2024,03/05/2025,Active,,0
SUB002511,USR01526,Basic,AED,50.47,01/06/2024,,Cancelled,Annual,TRUE
SUB001440,USR00698,Free,AED,0,29/12/2024,,Active,Monthly,TRUE
SUB000420,USR01481,Free,AED,0,03/09/2024,05/04/2025,Active,Annual,yes
SUB002896,USR01104,Free,AED,0,19/11/2025,15/07/2025,Expired,N/A,yes
SUB001771,USR01102,Free,AED,0,04/05/2026,,active,ANNUAL,yes
SUB001003,USR02029,Pro,AED,147.54,16/08/2023,,Cancelled,monthly,0
SUB003458,USR02654,Pro,AED,135.51,06/06/2023,10/05/2027,Expired,monthly,0
SUB001917,USR00687,Pro,USD,161.37,09/08/2023,,Active,,
SUB001319,USR02566,Free,AED,0,14/05/2023,,Cancelled,N/A,1
SUB001548,USR01861,Pro,USD,139.7,14/10/2025,20/09/2025,Expired,monthly,
SUB000573,USR01792,Enterprise,,516.96,28/09/2025,21/12/2025,Expired,N/A,FALSE
SUB001787,USR00782,Free,AED,0,30/09/2024,03/11/2025,Paused,N/A,no
SUB000741,USR02618,Free,AED,0,28/12/2023,09/02/2026,Active,ANNUAL,FALSE
SUB000278,USR00869,Free,AED,0,11/06/2024,,Active,Annual,FALSE
SUB002607,USR00167,,AED,100.49,25/10/2023,16/12/2024,Active,ANNUAL,no
SUB001687,USR01655,Pro,AED,146.67,02/03/2025,11/08/2026,Active,N/A,0
SUB001532,USR02900,Free,USD,0,01/02/2026,,Cancelled,ANNUAL,
SUB002340,USR00006,Free,AED,0,14/02/2025,06/04/2025,Cancelled,ANNUAL,TRUE
SUB002475,USR02700,Free,AED,0,27/09/2025,,Expired,Monthly,
SUB001889,USR00953,Proo,USD,408.59,23/10/2023,03/03/2025,Paused,,
SUB000378,USR01107,Free,AED,0,31/03/2025,,--,,no
SUB001184,USR01286,Enterprise,AED,544.86,01/03/2024,02/06/2025,Active,monthly,0
SUB002561,USR01993,Pro,USD,146.05,25/10/2023,03/06/2026,Active,ANNUAL,
SUB000667,USR01317,Basic,AED,47.11,08/07/2024,26/06/2024,Expired,,FALSE
SUB001577,USR00997,Basic,AED,46.3,30/06/2023,15/05/2024,Active,Annual,TRUE
SUB001885,USR00741,Pro,AED,,10/12/2024,07/03/2025,Cancelled,monthly,yes
SUB001622,USR00485,Free,AED,999999,06/02/2026,05/08/2026,Active,Monthly,FALSE
SUB000659,USR01253,Basic,AED,46.43,05/03/2024,05/10/2024,Active,Monthly,yes
SUB001891,USR01209,Basic,AED,48.69,13/07/2025,10/01/2027,Active,monthly,yes
SUB000080,USR00009,Free,AED,0,29/10/2025,,Cancelled,Monthly,FALSE
SUB002625,USR00409,free,AED,31.06,21/06/2025,06/06/2024,Cancelled,N/A,yes
SUB003121,USR03000,Free,AED,0,10/01/2025,23/06/2024,Active,monthly,yes
SUB002984,USR02133,Basic,USD,51.31,02/12/2024,20/08/2026,Active,N/A,yes
SUB002347,USR00671,Free,AED,0,17/04/2026,07/06/2024,Cancelled,monthly,0
SUB000916,USR02189,Pro,AED,142.32,07/10/2025,20/08/2025,Expired,Annual,TRUE
SUB001968,USR02953,Free,AED,0,19/12/2025,07/05/2026,Active,ANNUAL,TRUE
SUB003053,USR01509,Free,AED,0,04/02/2025,28/07/2025,Active,Monthly,no
SUB001399,USR01541,Free,AED,0,20/07/2025,14/01/2026,Active,N/A,1
SUB002271,USR01088,N/A,USD,459.63,02/02/2024,01/09/2026,Paused,N/A,FALSE
SUB001902,USR01834,N/A,AED,473.35,20/12/2024,27/02/2026,Active,,1
SUB003260,USR02007,Free,AED,0,25/11/2025,,Active,Annual,TRUE
SUB003399,USR02042,Free,AED,0,05/05/2025,21/03/2025,Active,N/A,no
SUB001169,USR00970,Basic,AED,46.81,04/12/2025,,Expired,,TRUE
SUB001180,USR00573,Free,AED,0,28/06/2024,,Expired,ANNUAL,FALSE
SUB001994,USR00686,Basic,AED,49.7,25/05/2023,,Active,N/A,FALSE
SUB001746,USR00651,Basic,AED,47.69,15/03/2026,01/08/2025,Paused,Monthly,
SUB003259,USR02971,Pro,AED,153.28,02/11/2024,,Active,monthly,FALSE
SUB001553,USR01357,Free,AED,0,06/12/2025,31/01/2027,Active,ANNUAL,1
SUB002632,USR01812,Pro,AED,146.32,05/02/2026,,Cancelled,ANNUAL,FALSE
SUB002344,USR02119,pro,AED,256.33,27/07/2025,24/04/2027,Paused,Annual,yes
SUB000323,USR02081,Enterprise,AED,518.92,15/01/2026,19/03/2025,Paused,Annual,FALSE
SUB000784,USR00681,Free,AED,0,22/12/2023,,Active,Annual,
SUB001954,USR00302,Free,AED,0,13/02/2025,17/01/2025,Active,N/A,FALSE
SUB000744,USR00567,Basic,AED,999999,29/03/2024,,Expired,Annual,TRUE
SUB000328,USR01769,Enterprise,AED,510.71,20/08/2024,10/04/2027,Active,Monthly,TRUE
SUB000767,USR00041,Free,AED,0,07/12/2024,16/03/2026,Active,Monthly,
SUB003183,USR01931,Free,USD,0,18/04/2026,28/10/2025,Active,monthly,1
SUB000046,USR01144,,USD,428.46,11/09/2024,03/07/2024,Active,ANNUAL,yes
SUB002866,USR00156,Pro,AED,139.53,18/02/2026,31/12/2026,Active,ANNUAL,no
SUB002780,USR00195,Pro,USD,155.51,04/06/2023,16/08/2024,Expired,N/A,1
SUB002293,USR01751,Pro,AED,161.5,21/11/2023,,--,ANNUAL,no
SUB003248,USR02284,Basic,AED,48.81,16/07/2023,07/07/2026,Active,Annual,0
SUB003208,USR01416,Pro,USD,154.03,01/02/2024,,Active,Monthly,TRUE
SUB000789,USR00969,Pro,AED,159.59,06/09/2025,,Active,N/A,TRUE
SUB002204,USR01411,Pro,AED,153.17,22/04/2026,,Expired,Monthly,FALSE
SUB001430,USR01186,Free,AED,0,24/03/2025,29/07/2026,Active,Monthly,yes
SUB001991,USR00513,Pro,AED,153.59,01/11/2023,25/11/2024,Cancelled,,FALSE
SUB001244,USR01095,N/A,AED,151.16,29/01/2024,23/06/2026,Expired,Annual,0
SUB003390,USR00437,Enterprise,AED,511.47,27/05/2023,24/10/2026,Active,Annual,
SUB000122,USR00664,Enterprise,AED,-462.55,24/02/2025,09/08/2024,Active,monthly,FALSE
SUB002518,USR02418,Pro,AED,149.86,28/07/2024,05/04/2025,Active,ANNUAL,0
SUB000724,USR02955,Pro,AED,159.3,05/01/2025,,Active,Monthly,
SUB001899,USR00743,Pro,AED,156.4,26/06/2024,05/06/2024,Active,Monthly,FALSE
SUB001289,USR02770,Free,AED,0,07/09/2024,15/06/2026,Cancelled,,FALSE
SUB001252,USR01371,Enterprise,AED,482.94,11/06/2025,05/06/2025,Cancelled,,yes
SUB001872,USR00832,Basic,AED,50.34,26/07/2023,06/02/2026,Active,Annual,
SUB000852,USR02190,--,USD,382.07,24/08/2023,,Expired,monthly,no
SUB001641,USR01717,Basic,AED,45.04,25/03/2026,08/12/2025,Cancelled,ANNUAL,1
SUB003111,USR01956,Free,AED,0,30/10/2023,17/06/2026,Active,N/A,FALSE
SUB002856,USR00405,Enterprise,AED,491.06,11/08/2023,,Active,,1
SUB001322,USR01871,Free,AED,0,19/12/2025,15/09/2024,Active,N/A,0
SUB002740,USR00996,Basic,AED,48.71,10/12/2024,24/08/2025,Active,Annual,
SUB000773,USR02037,N/A,AED,118.7,20/03/2026,,Cancelled,Monthly,FALSE
SUB000627,USR00117,Basic,AED,-53.14,27/06/2024,,Active,N/A,yes
SUB001897,USR00971,Basic,AED,50.3,14/11/2025,02/04/2027,Paused,ANNUAL,0
SUB000700,USR02735,Pro,AED,138.45,31/01/2026,27/08/2026,Cancelled,monthly,0
SUB001431,USR00973,Basic,AED,45.26,13/12/2023,12/02/2026,Active,N/A,TRUE
SUB001515,USR00626,Basic,AED,50.86,16/06/2025,,Cancelled,Annual,TRUE
SUB000017,USR02394,Free,AED,0,04/01/2024,08/11/2026,Active,Monthly,no
SUB000279,USR01530,N/A,AED,81.42,27/02/2024,16/10/2025,Cancelled,Monthly,yes
SUB000895,USR02060,Basic,USD,44.47,26/05/2023,04/05/2027,Expired,monthly,FALSE
SUB002559,USR02575,Pro,AED,154.43,02/02/2025,,Expired,monthly,TRUE
SUB000148,USR01129,Free,AED,999999,28/09/2023,29/12/2025,Paused,monthly,TRUE
SUB003127,USR02046,Basic,AED,48.52,27/02/2024,,Expired,N/A,no
SUB003120,USR02616,Free,AED,0,23/11/2023,28/01/2026,Paused,Monthly,TRUE
SUB000423,USR01812,Free,AED,0,31/08/2024,,Cancelled,ANNUAL,1
SUB003292,USR01325,Free,USD,0,18/11/2024,,Active,N/A,FALSE
SUB002731,USR01048,Free,AED,0,17/03/2026,07/06/2025,Paused,monthly,TRUE
SUB001926,USR01665,Free,AED,0,13/06/2024,03/03/2025,Cancelled,Annual,FALSE
SUB001134,USR02759,Enterprise,AED,508.7,02/11/2025,03/06/2026,Cancelled,Monthly,no
SUB000316,USR02822,Free,AED,0,31/08/2024,,Cancelled,Annual,FALSE
SUB003407,USR01007,Basic,AED,51.13,15/02/2025,,Paused,monthly,no
SUB000438,USR01354,Enterprise,USD,455.55,14/03/2024,03/09/2024,Expired,,
SUB002552,USR00815,Pro,AED,155.29,07/02/2026,03/10/2026,Active,Monthly,FALSE
SUB002414,USR00802,Enterprise,AED,475.44,16/11/2024,26/10/2025,Active,Annual,yes
SUB002425,USR01383,N/A,AED,427.26,27/03/2024,,Active,Annual,0
SUB002333,USR02649,Proo,AED,259.22,23/09/2023,23/04/2027,Cancelled,Monthly,FALSE
SUB000143,USR01540,Basic,AED,46.64,,,ACTIVE,Monthly,1
SUB000664,USR01685,Free,AED,0,30/01/2026,19/10/2025,Active,,TRUE
SUB002421,USR02705,Free,AED,0,21/02/2026,,Active,ANNUAL,
SUB000111,USR01118,Basic,AED,47.97,08/11/2023,27/09/2025,Cancelled,,yes
SUB003202,USR02867,Basic,AED,48.86,08/05/2024,,Cancelled,ANNUAL,yes
SUB000706,USR02750,Free,AED,,04/09/2024,08/06/2025,Active,,FALSE
SUB001584,USR02887,Pro,AED,145.69,10/07/2024,,Active,Monthly,no
SUB002108,USR01765,Basic,USD,50.04,01/06/2025,,Active,Annual,0
SUB002951,USR00900,Pro,AED,145.21,25/02/2024,29/04/2026,Active,ANNUAL,
SUB000715,USR02515,,AED,377.22,13/10/2025,16/01/2025,Active,monthly,TRUE
SUB001231,USR02679,Pro,AED,157.1,09/08/2025,09/11/2026,Active,,no
SUB003250,USR02711,Free,AED,0,18/03/2024,23/06/2024,Active,N/A,0
SUB000427,USR02691,Enterprise,USD,541.05,14/02/2025,,Active,,TRUE
SUB002870,USR01593,Free,AED,0,21/02/2024,13/10/2026,Active,monthly,TRUE
SUB003322,USR02410,Pro,AED,145.43,14/05/2024,16/04/2025,Active,Monthly,no
SUB001474,USR02529,Free,AED,0,17/06/2023,18/01/2026,active,Monthly,1
SUB001400,USR01433,Pro,USD,146.56,09/07/2024,06/05/2027,Expired,monthly,TRUE
SUB001080,USR01585,Enterprise,USD,458.75,28/01/2026,01/10/2025,Active,monthly,FALSE
SUB002173,USR01745,Free,AED,0,,,Active,monthly,yes
SUB002550,USR02432,Pro,AED,153.8,21/09/2025,,Expired,N/A,0
SUB001394,USR01149,Enterprise,AED,537.18,09/08/2023,,Active,Monthly,TRUE
SUB002089,USR01725,Pro,AED,162.79,08/12/2023,,Active,Annual,TRUE
SUB001500,USR00551,Pro,USD,149.42,06/09/2025,18/08/2025,Expired,Annual,1
SUB002130,USR02330,Pro,AED,159.87,21/09/2025,,Cancelled,N/A,FALSE
SUB001971,USR02049,Basic,AED,48.13,23/08/2024,16/02/2027,Cancelled,Monthly,yes
SUB002961,USR02695,Pro,AED,-147.56,08/01/2026,22/12/2025,Active,Annual,0
SUB002044,USR01063,Free,AED,0,04/02/2026,06/08/2026,Expired,ANNUAL,TRUE
SUB000213,USR02847,Free,AED,0,30/12/2024,,Expired,,TRUE
SUB000072,USR02886,Free,AED,0,23/08/2025,04/09/2025,Expired,ANNUAL,1
SUB001178,USR02355,Pro,AED,136.74,16/03/2024,,Expired,Monthly,yes
SUB001045,USR02777,Free,EUR,0,12/08/2025,13/05/2024,Cancelled,N/A,TRUE
SUB003493,USR02111,Free,AED,0,,,Active,Monthly,yes
SUB001708,USR01193,Basic,AED,,29/06/2025,,Active,ANNUAL,0
SUB003391,USR01760,Basic,AED,46.1,29/04/2024,21/06/2025,Expired,ANNUAL,TRUE
SUB000745,USR01723,Free,AED,0,12/12/2025,,Active,Monthly,yes
SUB002764,USR02323,Enterprise,AED,480.57,08/12/2023,18/07/2025,cancelled,ANNUAL,TRUE
SUB002458,USR01088,Free,AED,0,11/03/2024,21/05/2026,Active,monthly,0
SUB002548,USR01068,Free,AED,0,05/04/2024,14/03/2024,Active,,TRUE
SUB002782,USR02848,Basic,AED,52.78,07/05/2025,12/01/2025,Expired,,FALSE
SUB002587,USR01394,Pro,AED,154.27,08/07/2023,19/02/2027,Active,monthly,1
SUB002526,USR02674,--,AED,226.76,27/12/2023,27/10/2026,Expired,N/A,0
SUB002219,USR02933,Basic,AED,-53.59,15/03/2025,26/03/2026,Active,Annual,FALSE
SUB003387,USR00291,Pro,AED,-135.11,27/08/2023,15/12/2024,Cancelled,Monthly,TRUE
SUB002232,USR01621,Pro,AED,150.65,14/08/2024,28/10/2026,Active,Annual,TRUE
SUB002844,USR02542,Proo,AED,59.12,07/08/2025,,Expired,,1
SUB000127,USR01561,Basic,AED,-51.75,01/12/2025,25/04/2027,Cancelled,monthly,0
SUB001327,USR01165,Enterprise,AED,546.86,20/02/2026,22/03/2025,Expired,ANNUAL,FALSE
SUB000313,USR00104,Pro,AED,999999,01/05/2026,,Paused,Annual,TRUE
SUB002929,USR01164,Free,AED,,02/06/2023,,Cancelled,N/A,TRUE
SUB002528,USR01587,Free,AED,0,04/08/2025,,Active,monthly,
SUB000103,USR02910,--,AED,490.31,26/06/2023,25/04/2027,Paused,Annual,FALSE
SUB002807,USR01086,Free,AED,0,24/12/2023,,Paused,Monthly,no
SUB002745,USR02179,Free,AED,0,09/02/2024,,Active,monthly,1
SUB000791,USR01073,Free,USD,0,24/11/2023,,Active,,0
SUB003234,USR00075,Basic,AED,52.17,11/07/2024,27/11/2024,Paused,Monthly,TRUE
SUB002916,USR01992,Free,AED,0,19/05/2023,,Active,Annual,yes
SUB000430,USR00959,Enterprise,AED,473.15,21/11/2025,17/11/2025,Cancelled,monthly,
SUB001662,USR01402,Free,AED,0,04/01/2026,30/09/2025,Cancelled,Annual,1
SUB001456,USR00113,Pro,AED,156.78,03/07/2024,,Active,monthly,0
SUB001405,USR02715,Pro,AED,140,25/08/2023,,Expired,N/A,no
SUB003404,USR01188,Basic,USD,44.98,22/10/2024,,Active,monthly,TRUE
SUB002258,USR00293,Basic,AED,47.43,30/05/2024,04/01/2027,Active,Annual,yes
SUB001557,USR02682,Free,USD,0,06/10/2023,10/01/2027,Active,,TRUE
SUB002284,USR02587,Free,USD,0,,,Paused,Annual,no
SUB002875,USR00779,Enterprise,AED,540.45,04/06/2023,17/09/2024,cancelled,,TRUE
SUB002795,USR01354,pro,AED,57.43,15/06/2023,,Paused,ANNUAL,FALSE
SUB002494,USR01863,Free,AED,0,15/09/2025,02/09/2025,Cancelled,N/A,1
SUB001179,USR02886,Basic,AED,44.64,20/10/2024,,Active,monthly,
SUB002225,USR01184,Enterprise,AED,485.02,16/02/2026,24/11/2026,Active,ANNUAL,yes
SUB001621,USR01881,Free,AED,999999,03/03/2025,07/04/2025,Active,,FALSE
SUB001694,USR02993,Enterprise,AED,476.81,11/07/2024,05/04/2025,Active,monthly,yes
SUB002008,USR01009,Basic,AED,52.06,20/10/2023,24/04/2025,Active,,yes
SUB002260,USR00460,Pro,AED,154.4,20/03/2026,07/02/2025,Active,Monthly,0
SUB000615,USR01531,Free,AED,0,23/01/2026,,Cancelled,ANNUAL,1
SUB002831,USR02394,Pro,AED,159.57,18/09/2025,15/01/2027,--,,0
SUB002500,USR01478,Free,AED,0,17/01/2025,03/05/2027,Cancelled,Monthly,FALSE
SUB002662,USR01172,Basic,USD,51.53,09/10/2024,,Active,ANNUAL,
SUB002612,USR02266,Pro,AED,153.11,06/10/2023,,Active,ANNUAL,TRUE
SUB003212,USR02759,Free,AED,0,28/12/2024,,Active,Annual,TRUE
SUB003238,USR02849,Free,AED,0,09/02/2026,,Cancelled,monthly,FALSE
SUB002486,USR01119,Pro,AED,139.08,26/10/2025,09/04/2027,Active,Annual,FALSE
SUB000563,USR01067,Pro,USD,139.15,08/11/2025,21/09/2024,Active,,1
SUB000955,USR02002,Basic,AED,45.86,06/04/2024,02/08/2024,Cancelled,Monthly,0
SUB002452,USR00133,Pro,AED,158.71,03/05/2024,,Active,N/A,no
SUB000104,USR00824,Basic,AED,50.53,26/05/2025,21/06/2026,cancelled,N/A,0
SUB001053,USR01807,Basic,AED,45.11,25/06/2023,,Cancelled,Monthly,TRUE
SUB002445,USR01890,Free,AED,999999,06/05/2024,18/04/2024,Cancelled,Annual,0
SUB001646,USR01785,Pro,AED,163.22,06/07/2024,,Active,monthly,TRUE
SUB000889,USR01745,Enterprise,AED,494.95,09/02/2025,,Cancelled,Monthly,
SUB003245,USR00547,Enterprise,AED,493.82,18/09/2025,04/09/2025,Active,N/A,
SUB000776,USR02786,Enterprise,AED,467.34,28/01/2024,,Active,ANNUAL,
SUB000818,USR02662,Basic,USD,49.71,13/05/2025,,Paused,Annual,1
SUB002946,USR02049,Basic,AED,50.69,15/09/2025,14/08/2024,Cancelled,Annual,0
SUB000630,USR02652,Basic,AED,45.04,05/09/2023,03/04/2025,Paused,N/A,
SUB000635,USR01142,Pro,AED,161.81,18/08/2025,23/07/2025,Cancelled,N/A,FALSE
SUB000050,USR02404,Enterprise,AED,454.48,19/10/2024,,Active,,
SUB001907,USR02838,Free,AED,0,17/09/2024,11/10/2024,Active,monthly,FALSE
SUB000470,USR02650,Basic,AED,48.32,22/09/2023,,Active,Monthly,0
SUB000892,USR00838,Basic,AED,52.36,10/11/2024,,Active,monthly,yes
SUB003434,USR02224,Free,USD,0,09/08/2024,17/02/2025,Active,ANNUAL,TRUE
SUB000653,USR01453,Free,AED,0,27/12/2024,24/01/2025,Active,N/A,
SUB001203,USR00361,Free,AED,0,09/08/2023,,Cancelled,N/A,no
SUB002019,USR02839,Free,AED,0,17/11/2024,,Active,ANNUAL,FALSE
SUB002717,USR00795,Pro,AED,153.08,25/05/2025,14/01/2027,Expired,Annual,FALSE
SUB003136,USR01339,Basic,AED,49.16,23/08/2024,,Active,N/A,FALSE
SUB000073,USR02738,Free,AED,0,13/08/2025,14/10/2026,Active,Monthly,0
SUB000591,USR02871,Basic,AED,49.71,22/01/2025,25/12/2026,Cancelled,,FALSE
SUB000188,USR02259,Proo,AED,328.07,28/05/2023,14/09/2026,Active,Annual,TRUE
SUB002154,USR02788,Basic,AED,49.66,,,Expired,,1
SUB000743,USR02489,Free,AED,0,05/01/2024,12/12/2023,Active,ANNUAL,0
