feedback_id,user_id,tool_id,feedback_date,rating,feedback_text,feedback_category,sentiment,would_recommend
FB001639,USR00415,TOOL003,2024-10-03,2.0,!!!!!,Support,N/A,False
FB001761,USR01199,TOOL004,2026-11-28,-1.0,Does the job but nothing more.,General Feedback,,
FB003822,USR00843,TOOL006,2025-12-18,2.0,1234,Other,Positive,False
FB000750,USR00376,TOOL011,2025-11-08,2.0,Best AI tool I have used so far.,General Feedback,NEGATIVE,
FB001578,USR01540,TOOL006,2025-03-06,2.0,Customer support is terrible.,,N/A,1
FB002206,USR00042,TOOL002,2024-12-17,5.0,"Disappointing results, expected better.",Pricing,positive,1
FB002072,USR01916,TOOL012,2026-01-21,2.0,,Feature Request,Positive,
FB000612,USR99473,TOOL011,2026-03-09,4.0,Really love using this tool daily!,Performance,,True
FB002622,USR02188,TOOL008,2026-04-18,2.0,Many bugs and the UI is confusing.,Support,Neutral,No
FB003603,USR00669,TOOL005,2024-10-27,5.0,Average product.,General Feedback,N/A,
FB001111,USR00364,TOOL006,2026-04-27,3.0,Saves me hours of work every week.,,Neutral,False
FB001963,USR00283,TOOL004,2024-08-04,1.0,Average product.,Feature Request,Positive,False
FB003634,USR02289,TOOL005,2026-03-05,5.0,asdfjkl;,N/A,Neutral,1
FB001069,USR02439,TOOL003,2025-04-05,5.0,"It is okay, nothing special.",Support,Positive,1
FB002217,USR00660,TOOL005,2024-11-06,4.0,asdfjkl;,Bug Report,,N/A
FB001779,USR02835,TOOL005,2026-04-07,2.0,!!!!!,,positive,1
FB002530,USR02070,TOOL006,2024-08-29,-1.0,Best AI tool I have used so far.,Bug Report,NEGATIVE,Yes
FB003045,USR02294,TOOL001,2026-04-29,0.0,!!!!!,Pricing,N/A,1
FB002408,USR02572,TOOL002,2024-12-17,3.0,"Too slow, crashes often.",Other,Positive,True
FB000371,USR01142,TOOL006,2025-07-29,9.0,,Bug Report,NEGATIVE,0
FB002656,USR02412,TOOL004,2025-08-11,10.0,.,,,Yes
FB003859,USR01987,TOOL012,2025-07-22,1.0,Best AI tool I have used so far.,Other,,1
FB003864,USR01108,TOOL009,2024-06-29,2.0,.,Feature Request,positive,
FB002187,USR00420,TOOL001,2025-04-02,4.0,asdfjkl;,bug report,Negative,1
FB002875,USR02781,TOOL001,2025-09-24,4.0,Many bugs and the UI is confusing.,Bug Report,,False
FB001503,USR00100,TOOL009,2024-08-28,4.0,!!!!!,FEATURE REQUEST,,True
FB001048,USR01817,TOOL001,2026-02-02,0.0,Many bugs and the UI is confusing.,Feature Request,N/A,0
FB001590,USR01338,TOOL003,2024-09-20,5.0,,,positive,
FB000371,USR01142,TOOL006,2025-07-29,9.0,,Bug Report,NEGATIVE,0
FB000545,USR00127,TOOL003,2025-12-31,1.0,Game changer for my workflow.,General Feedback,Positive,False
FB000466,USR01469,TOOL006,2024-07-27,2.0,Best AI tool I have used so far.,,N/A,
FB003923,USR01387,TOOL008,2025-11-05,3.0,asdfjkl;,General Feedback,Neutral,True
FB000768,USR02682,TOOL010,2026-01-17,1.0,1234,Feature Request,positive,0
FB002378,USR00444,TOOL012,2024-08-19,1.0,"It is okay, nothing special.",FEATURE REQUEST,Positive,N/A
FB000763,USR01145,TOOL006,2025-03-07,1.0,Incredibly fast and accurate responses.,N/A,Negative,
FB001312,USR00706,TOOL005,,,Saves me hours of work every week.,bug report,Neutral,0
FB000757,USR01626,TOOL008,2024-11-25,3.0,Average product.,Performance,N/A,True
FB000966,USR02992,TOOL001,2024-07-01,2.0,Saves me hours of work every week.,Feature Request,positive,0
FB001728,USR02124,TOOL006,2024-11-21,3.0,Really love using this tool daily!,bug report,N/A,0
FB003895,USR02312,TOOL001,2025-01-29,5.0,Saves me hours of work every week.,N/A,Neutral,N/A
FB003763,USR02506,TOOL011,2027-04-09,1.0,"It is okay, nothing special.",Support,NEGATIVE,False
FB002325,USR00961,TOOL003,2024-11-02,2.0,,Pricing,positive,False
FB000699,USR01926,TOOL004,2025-12-17,4.0,Really love using this tool daily!,General Feedback,Negative,Yes
FB000307,USR00963,TOOL006,2024-06-08,1.0,Game changer for my workflow.,Pricing,NEGATIVE,True
FB002971,USR01598,TOOL001,2025-10-19,3.0,!!!!!,Performance,NEGATIVE,
FB002010,USR02981,TOOL003,2025-07-19,3.0,Game changer for my workflow.,Other,positive,False
FB003552,USR02962,TOOL011,2024-10-07,1.0,Best AI tool I have used so far.,Feature Request,positive,False
FB001873,USR99290,TOOL008,2024-12-14,10.0,.,N/A,Neutral,0
FB001005,USR02700,TOOL005,2024-12-17,2.0,Average product.,Bug Report,,1
FB001525,USR02625,TOOL003,2025-07-30,4.0,,Feature Request,Neutral,Yes
FB003283,USR00618,TOOL003,2025-01-17,3.0,Average product.,General Feedback,N/A,
FB001408,USR02175,TOOL010,2026-05-10,4.0,asdfjkl;,FEATURE REQUEST,Positive,Yes
FB000290,USR01624,TOOL002,2025-11-09,3.0,"It is okay, nothing special. â€™ â€œ",N/A,,No
FB002926,USR00028,TOOL004,2026-03-11,3.0,Average product.,Bug Report,Negative,Yes
FB001139,USR00441,TOOL010,2026-03-26,3.0,Game changer for my workflow.,General Feedback,positive,N/A
FB002027,USR02508,TOOL011,2024-12-19,3.0,1234,General Feedback,Positive,False
FB002077,USR00789,TOOL010,2025-11-02,5.0,Best AI tool I have used so far.,N/A,positive,False
FB001409,USR00281,TOOL001,2025-11-12,2.0,Best AI tool I have used so far.,bug report,Neutral,False
FB003557,USR01870,TOOL001,2027-03-08,1.0,asdfjkl;,Support,,Yes
FB000665,USR02411,TOOL005,2024-10-18,,,Other,Neutral,
FB000540,USR02899,TOOL011,2026-02-11,1.0,Saves me hours of work every week.,FEATURE REQUEST,Positive,N/A
FB000267,USR02497,TOOL001,2024-05-21,4.0,1234,Performance,Neutral,0
FB001032,USR01715,TOOL001,2027-03-08,4.0,Incredibly fast and accurate responses.,Feature Request,N/A,0
FB000676,USR00252,TOOL002,2024-09-26,1.0,Average product.,Performance,positive,No
FB003613,USR00980,TOOL011,2025-05-13,4.0,Incredibly fast and accurate responses.,bug report,Neutral,True
FB000976,USR00010,TOOL001,2024-05-16,3.0,Best AI tool I have used so far.,bug report,positive,
FB003807,USR00391,TOOL005,2026-02-11,2.0,Saves me hours of work every week.,Pricing,NEGATIVE,No
FB001441,USR01910,TOOL005,2024-11-07,4.0,!!!!!,Feature Request,NEGATIVE,No
FB000901,USR02206,TOOL008,2026-04-12,5.0,1234,Feature Request,Positive,0
FB000514,USR01552,TOOL005,2024-11-20,5.0,N/A,FEATURE REQUEST,positive,0
FB002744,USR99281,TOOL012,2025-04-11,3.0,Best AI tool I have used so far.,,Neutral,1
FB000394,USR00564,TOOL005,2025-02-21,4.0,Best AI tool I have used so far.,bug report,N/A,
FB003052,USR00860,TOOL011,2025-11-14,4.0,Does the job but nothing more.,General Feedback,N/A,N/A
FB003534,USR00876,TOOL001,2025-05-09,2.0,Really love using this tool daily!,Bug Report,Positive,False
FB003624,USR00972,TOOL007,2026-03-31,1.0,"It is okay, nothing special. â€™ â€œ",Pricing,,0
FB002977,USR00383,TOOL008,2025-11-19,5.0,!!!!!,Other,,Yes
FB000490,USR01131,TOOL001,2024-08-16,4.0,Very expensive for what it offers.,General Feedback,Positive,No
FB002714,USR02225,TOOL011,2025-05-31,2.0,Really love using this tool daily!,Performance,Positive,N/A
FB001850,USR01069,TOOL001,2025-08-24,-1.0,asdfjkl;,N/A,Positive,0
FB003142,USR01952,TOOL001,2025-12-03,3.0,"It is okay, nothing special.",bug report,Negative,True
FB000055,USR00423,TOOL002,2025-12-29,3.0,N/A,Pricing,Neutral,0
FB000578,USR01014,TOOL012,2025-05-17,3.0,,Feature Request,,1
FB000963,USR02602,TOOL009,2026-02-22,,asdfjkl; â€™ â€œ,FEATURE REQUEST,Negative,True
FB003103,USR00956,TOOL001,2026-03-26,5.0,,Support,N/A,0
FB003740,USR01938,TOOL003,2026-02-28,1.0,Incredibly fast and accurate responses.,N/A,N/A,0
FB001879,USR00548,TOOL003,2025-04-07,4.0,N/A,General Feedback,Negative,0
FB001173,USR00136,TOOL007,2024-09-12,0.0,!!!!! â€™ â€œ,Bug Report,positive,0
FB003648,USR02380,TOOL003,2024-12-05,1.0,"Disappointing results, expected better.",bug report,Positive,True
FB002539,USR01624,TOOL001,2024-10-20,3.0,!!!!!,Bug Report,N/A,False
FB002192,USR02487,TOOL001,2025-08-20,4.0,Saves me hours of work every week.,Performance,Positive,False
FB000702,USR00201,TOOL006,2026-05-05,1.0,Saves me hours of work every week.,General Feedback,N/A,
FB003788,USR00425,TOOL001,2024-12-04,5.0,"It is okay, nothing special.",Bug Report,N/A,N/A
FB002275,USR99418,TOOL004,2025-11-22,3.0,Game changer for my workflow.,Pricing,Negative,0
FB003147,USR01632,TOOL009,2024-09-02,5.0,,N/A,,1
FB002501,USR01701,TOOL010,2025-01-18,,"Disappointing results, expected better.",Bug Report,NEGATIVE,N/A
FB000762,USR00538,TOOL011,2025-01-30,2.0,asdfjkl;,Pricing,positive,1
FB003686,USR02012,TOOL003,2024-05-19,4.0,"Too slow, crashes often.",Support,N/A,Yes
FB003432,USR00416,TOOL010,2025-10-02,5.0,Saves me hours of work every week.,Bug Report,Negative,True
FB003475,USR00715,TOOL001,2024-08-15,2.0,Customer support is terrible.,Other,,1
FB003307,USR01366,TOOL003,2025-09-14,9.0,!!!!!,,NEGATIVE,No
FB002617,USR00208,TOOL004,2025-08-18,1.0,Really love using this tool daily!,Feature Request,Neutral,1
FB003801,USR02971,TOOL005,2025-09-28,5.0,,Feature Request,NEGATIVE,1
FB001601,USR00634,TOOL011,2025-12-30,5.0,1234,N/A,NEGATIVE,False
FB003044,USR02583,TOOL009,,0.0,Game changer for my workflow.,N/A,NEGATIVE,Yes
FB002931,USR01294,TOOL008,2025-01-08,,Game changer for my workflow.,Pricing,,Yes
FB001483,USR02454,TOOL003,2024-06-12,3.0,asdfjkl;,Performance,Negative,Yes
FB003021,USR02498,TOOL009,2025-04-15,2.0,,Support,NEGATIVE,True
FB000336,USR01680,TOOL007,2025-11-18,3.0,Incredibly fast and accurate responses.,Pricing,positive,True
FB001907,USR00578,TOOL002,2026-04-09,3.0,"It is okay, nothing special.",Pricing,,
FB003414,USR00367,TOOL008,2024-06-16,4.0,Does the job but nothing more. â€™ â€œ,,Negative,1
FB003205,USR00405,TOOL004,2026-02-17,4.0,,General Feedback,Neutral,True
FB000717,USR02084,TOOL008,2024-09-05,,Saves me hours of work every week.,,Positive,
FB002388,USR01034,TOOL008,2026-01-16,4.0,Very expensive for what it offers.,Other,,0
FB003425,USR01461,TOOL001,2026-05-02,2.0,Many bugs and the UI is confusing.,Feature Request,NEGATIVE,N/A
FB000112,USR02292,TOOL010,2025-10-02,,,Bug Report,positive,Yes
FB000531,USR00416,TOOL003,2025-10-27,9.0,Many bugs and the UI is confusing.,Support,N/A,0
FB001190,USR00370,TOOL007,2025-06-22,1.0,Saves me hours of work every week.,Support,N/A,1
FB001500,USR01593,TOOL006,2024-09-24,5.0,Does the job but nothing more.,Feature Request,,No
FB000703,USR00929,TOOL011,2025-10-05,3.0,,,Neutral,0
FB003903,USR02679,TOOL003,2025-05-18,2.0,Best AI tool I have used so far.,Pricing,Neutral,Yes
FB000853,USR00768,TOOL009,2025-11-25,1.0,"Too slow, crashes often.",Support,Neutral,
FB000401,USR01496,TOOL011,2024-10-12,5.0,Average product.,bug report,,
FB002680,USR01660,TOOL004,2025-05-16,5.0,Customer support is terrible.,FEATURE REQUEST,Neutral,False
FB002227,USR01520,TOOL007,2025-04-22,2.0,!!!!!,FEATURE REQUEST,N/A,No
FB001957,USR01187,TOOL005,2025-05-07,5.0,"Disappointing results, expected better.",,Negative,No
FB001284,USR02335,TOOL007,2024-06-09,5.0,asdfjkl;,Performance,NEGATIVE,1
FB001943,USR00079,TOOL011,2025-05-31,5.0,Many bugs and the UI is confusing.,N/A,Neutral,1
FB001321,USR02180,TOOL001,2024-07-05,1.0,.,N/A,N/A,False
FB002734,USR01637,TOOL011,2024-11-28,10.0,Saves me hours of work every week.,FEATURE REQUEST,positive,False
FB000008,USR01273,TOOL012,2024-11-28,4.0,Very expensive for what it offers.,Feature Request,Neutral,N/A
FB001692,USR02127,TOOL008,2026-04-21,2.0,Average product.,bug report,Positive,False
FB000462,USR00738,TOOL011,2026-02-06,4.0,1234,Pricing,Negative,No
FB001470,USR01923,TOOL011,2024-05-28,2.0,Game changer for my workflow.,Performance,NEGATIVE,No
FB000275,USR01980,TOOL002,2026-03-25,2.0,Best AI tool I have used so far.,Bug Report,NEGATIVE,No
FB001696,USR01187,TOOL003,2025-09-22,5.0,"Too slow, crashes often.",bug report,,True
FB002979,USR99480,TOOL012,2026-04-05,1.0,Game changer for my workflow.,General Feedback,N/A,N/A
FB001024,USR01044,TOOL004,2026-03-07,5.0,N/A,FEATURE REQUEST,N/A,N/A
FB003049,USR02282,TOOL009,2025-05-02,3.0,.,bug report,,True
FB001851,USR00127,TOOL004,2024-11-12,2.0,Best AI tool I have used so far.,Pricing,N/A,Yes
FB001813,USR02238,TOOL010,2025-01-16,5.0,N/A,FEATURE REQUEST,positive,
FB003646,USR01102,TOOL002,2025-09-28,2.0,Many bugs and the UI is confusing.,General Feedback,positive,1
FB003219,USR02258,TOOL007,2024-11-21,1.0,Many bugs and the UI is confusing.,Pricing,N/A,True
FB002463,USR00162,TOOL011,2026-01-15,4.0,,Support,,1
FB001324,USR02608,TOOL003,2025-09-10,2.0,Incredibly fast and accurate responses.,Performance,Neutral,0
FB001478,USR00997,TOOL006,2026-03-10,4.0,Customer support is terrible.,bug report,Negative,0
FB003025,USR00423,TOOL008,2025-12-18,1.0,Very expensive for what it offers.,N/A,Neutral,No
FB002018,USR01442,TOOL002,2024-10-25,1.0,Incredibly fast and accurate responses.,Other,Negative,1
FB000613,USR02008,TOOL003,2025-01-15,3.0,,bug report,positive,True
FB003275,USR00032,TOOL007,2024-09-23,5.0,Very expensive for what it offers.,Bug Report,,0
FB002688,USR00682,TOOL005,2024-07-16,4.0,Average product.,Bug Report,NEGATIVE,
FB000362,USR02748,TOOL006,2026-03-28,2.0,Game changer for my workflow.,Other,Negative,N/A
FB002837,USR02080,TOOL011,2024-11-01,2.0,Game changer for my workflow.,Support,Neutral,Yes
FB003473,USR01172,TOOL012,2025-07-03,4.0,1234,,,
FB003278,USR01846,TOOL009,2024-10-20,5.0,,Feature Request,N/A,N/A
FB001201,USR01737,TOOL008,2025-08-27,4.0,Does the job but nothing more.,Performance,Positive,No
FB002786,USR00565,TOOL012,2025-03-06,0.0,N/A,Support,positive,Yes
FB002796,USR02639,TOOL011,2025-04-05,2.0,N/A,Support,,
FB001996,USR02601,TOOL010,2024-08-12,4.0,"It is okay, nothing special.",N/A,Negative,1
FB000470,USR00143,TOOL001,2025-12-17,2.0,"Disappointing results, expected better.",bug report,Neutral,Yes
FB000272,USR00824,TOOL001,2027-01-28,3.0,Really love using this tool daily!,General Feedback,Neutral,True
FB001469,USR02658,TOOL008,2026-05-02,3.0,Game changer for my workflow.,General Feedback,,N/A
FB003222,USR01060,TOOL011,2024-08-26,1.0,Really love using this tool daily!,,,False
FB003122,USR02274,TOOL008,2025-07-14,5.0,Best AI tool I have used so far.,bug report,Negative,1
FB003999,USR01804,TOOL003,2024-10-11,,Game changer for my workflow.,FEATURE REQUEST,positive,N/A
FB001362,USR02224,TOOL010,2025-01-22,4.0,,Performance,Negative,Yes
FB003643,USR00963,TOOL012,2025-02-22,5.0,.,FEATURE REQUEST,N/A,
FB002840,USR00450,TOOL011,2025-11-22,3.0,Does the job but nothing more.,FEATURE REQUEST,positive,Yes
FB000411,USR00239,TOOL003,2027-01-05,3.0,"Disappointing results, expected better.",General Feedback,,1
FB002000,USR00806,TOOL003,2025-03-29,4.0,"It is okay, nothing special.",General Feedback,Negative,
FB002061,USR02224,TOOL007,2025-06-07,1.0,Incredibly fast and accurate responses.,Support,,Yes
FB001599,USR01695,TOOL003,2025-12-18,4.0,Saves me hours of work every week.,Feature Request,Negative,No
FB000663,USR01905,TOOL003,2025-06-21,-1.0,.,N/A,positive,N/A
FB000847,USR02854,TOOL006,2024-11-23,3.0,Really love using this tool daily!,,,No
FB002127,USR02988,TOOL001,2024-07-08,5.0,1234,FEATURE REQUEST,,No
FB001148,USR02867,TOOL010,2025-03-04,1.0,,General Feedback,NEGATIVE,True
FB000540,USR02899,TOOL011,2026-02-11,1.0,Saves me hours of work every week.,FEATURE REQUEST,Positive,N/A
FB002872,USR00620,TOOL003,2025-09-26,7.0,Very expensive for what it offers.,N/A,Negative,No
FB001554,USR00599,TOOL001,2026-04-24,3.0,Does the job but nothing more.,,,0
FB003308,USR99107,TOOL005,2026-04-19,2.0,Incredibly fast and accurate responses.,bug report,,1
FB002960,USR02779,TOOL001,2024-10-26,4.0,Really love using this tool daily!,Feature Request,N/A,No
FB003936,USR00638,TOOL004,2025-07-07,1.0,Very expensive for what it offers. â€™ â€œ,Performance,Neutral,True
FB000174,USR02781,TOOL005,2026-06-17,5.0,"It is okay, nothing special.",Performance,Negative,N/A
FB003821,USR02128,TOOL002,2024-06-11,4.0,N/A,Pricing,Negative,0
FB002670,USR00369,TOOL008,2025-01-17,2.0,Saves me hours of work every week.,Performance,positive,Yes
FB001883,USR00825,TOOL007,2025-06-25,2.0,Very expensive for what it offers.,Pricing,N/A,1
FB000756,USR02748,TOOL002,2025-01-30,2.0,Saves me hours of work every week.,Support,NEGATIVE,1
FB002154,USR01167,TOOL003,2024-11-19,5.0,Many bugs and the UI is confusing.,Bug Report,,N/A
FB002129,USR00929,TOOL001,2025-06-04,3.0,asdfjkl;,General Feedback,NEGATIVE,True
FB001946,USR02879,TOOL012,2025-03-22,5.0,Really love using this tool daily!,,Negative,True
FB001971,USR02980,TOOL005,2025-01-04,2.0,,General Feedback,N/A,No
FB001206,USR00029,TOOL003,2024-11-01,2.0,asdfjkl;,bug report,Negative,No
FB002469,USR02482,TOOL009,2024-12-26,1.0,Incredibly fast and accurate responses.,N/A,positive,False
FB000628,USR02115,TOOL009,2024-05-18,2.0,N/A â€™ â€œ,General Feedback,Positive,1
FB002684,USR00982,TOOL008,2025-01-16,5.0,asdfjkl;,bug report,Neutral,Yes
FB002028,USR01704,TOOL010,2025-09-24,2.0,,Bug Report,,Yes
FB001896,USR01356,TOOL003,2024-10-28,5.0,.,Other,Neutral,N/A
FB003685,USR01718,TOOL007,2025-08-13,2.0,"Disappointing results, expected better.",Other,,1
FB002659,USR01155,TOOL007,2024-12-13,1.0,Best AI tool I have used so far.,bug report,,True
FB003806,USR00099,TOOL003,2025-06-07,2.0,Saves me hours of work every week.,,positive,Yes
FB001333,USR02986,TOOL005,2024-10-28,2.0,.,FEATURE REQUEST,Positive,0
FB000833,USR02520,TOOL001,2024-10-11,5.0,Best AI tool I have used so far.,Support,Positive,1
FB002241,USR01526,TOOL004,2024-10-21,-1.0,,Feature Request,Positive,False
FB000974,USR01120,TOOL011,2025-12-26,5.0,Incredibly fast and accurate responses.,N/A,N/A,1
FB000588,USR01374,TOOL003,2025-11-08,3.0,Incredibly fast and accurate responses.,Support,Neutral,1
FB000032,USR01377,TOOL002,2025-05-21,3.0,N/A,bug report,N/A,N/A
FB001730,USR00379,TOOL011,2025-07-18,5.0,Very expensive for what it offers.,Performance,Negative,N/A
FB001877,USR02623,TOOL004,2025-02-24,3.0,Many bugs and the UI is confusing.,FEATURE REQUEST,Positive,1
FB002436,USR02145,TOOL010,2027-03-23,1.0,N/A,bug report,Positive,True
FB002727,USR00739,TOOL005,2026-01-21,5.0,Does the job but nothing more.,Performance,NEGATIVE,1
FB002555,USR02332,TOOL003,2024-06-17,4.0,Many bugs and the UI is confusing.,Other,Neutral,False
FB001199,USR00791,TOOL003,2025-08-12,5.0,"Disappointing results, expected better.",General Feedback,N/A,True
FB002619,USR00738,TOOL005,2024-06-08,4.0,Really love using this tool daily!,bug report,Negative,
FB002853,USR99071,TOOL012,2026-01-19,,!!!!!,,Negative,0
FB000871,USR00353,TOOL002,2026-03-30,9.0,Average product.,FEATURE REQUEST,positive,No
FB000596,USR01086,TOOL005,2024-12-05,4.0,asdfjkl;,Bug Report,N/A,Yes
FB002787,USR02554,TOOL010,2024-07-12,1.0,.,Support,N/A,True
FB000981,USR02150,TOOL012,2024-11-13,2.0,,Pricing,positive,0
FB001193,USR01028,TOOL011,2025-10-31,2.0,Game changer for my workflow.,Pricing,NEGATIVE,
FB003828,USR00886,TOOL002,2026-04-23,5.0,"It is okay, nothing special.",Feature Request,NEGATIVE,No
FB001691,USR99963,TOOL011,2025-09-27,2.0,.,N/A,NEGATIVE,0
FB000782,USR01720,TOOL003,2024-06-06,5.0,Best AI tool I have used so far.,Support,Neutral,0
FB001137,USR00081,TOOL007,2024-10-25,9.0,,,Neutral,
FB003405,USR02093,TOOL010,2024-12-13,3.0,Really love using this tool daily!,Support,N/A,0
FB001303,USR99019,TOOL010,2024-09-20,3.0,Very expensive for what it offers.,,NEGATIVE,True
FB002421,USR01564,TOOL009,2024-06-21,2.0,Saves me hours of work every week.,Feature Request,,0
FB002235,USR00103,TOOL004,2025-09-25,5.0,Best AI tool I have used so far.,Bug Report,Positive,N/A
FB003213,USR01183,TOOL012,2024-09-16,3.0,asdfjkl;,Bug Report,Negative,Yes
FB002196,USR00312,TOOL008,2026-04-11,3.0,.,Performance,Negative,0
FB003749,USR02462,TOOL004,2026-03-18,2.0,"Too slow, crashes often.",Bug Report,Negative,N/A
FB001942,USR00242,TOOL005,2024-12-20,6.0,Many bugs and the UI is confusing.,Pricing,Positive,0
FB003585,USR00350,TOOL007,2024-06-26,1.0,Saves me hours of work every week.,FEATURE REQUEST,NEGATIVE,True
FB002098,USR00514,TOOL004,2025-10-25,5.0,Many bugs and the UI is confusing.,FEATURE REQUEST,Positive,False
FB001997,USR00209,TOOL003,2024-09-11,5.0,Saves me hours of work every week.,Bug Report,N/A,No
FB001976,USR02608,TOOL001,2024-11-12,2.0,.,N/A,Neutral,No
FB002194,USR00737,TOOL007,2025-06-17,5.0,Incredibly fast and accurate responses.,bug report,Neutral,N/A
FB000564,USR02435,TOOL012,2025-07-20,2.0,Incredibly fast and accurate responses.,Feature Request,NEGATIVE,0
FB003201,USR00026,TOOL006,2025-07-23,2.0,Incredibly fast and accurate responses.,General Feedback,Neutral,True
